1635749234.242791,0.3,0.3
1635749234.7444983,0.18,0.3
1635749235.2465096,0.3,0.3
1635749235.7483582,0.3,0.3
1635749236.250089,0.3,0.3
1635749236.7519329,0.3,0.3
1635749237.2536812,0.3,0.3
1635749237.755429,0.3,0.3
1635749238.2579715,0.3,0.0
1635749238.7602158,0.3,0.0
1635749239.2622154,0.0,0.3
1635749239.7643552,0.0,0.3
1635749240.2665248,0.0,0.3
1635749240.7680938,0.0375,0.3
1635749241.2697036,0.18,0.3
1635749241.7713497,0.0375,0.3
1635749242.2731838,0.0375,0.3
1635749242.77495,0.0375,0.3
1635749243.2765894,0.0,0.3
1635749243.778464,0.0,0.3
1635749244.2802076,0.0,0.3
1635749244.7819786,0.0,0.3
1635749245.2837782,0.0,0.3
1635749245.785639,0.0,0.3
1635749246.2877696,0.0,0.3
1635749246.789937,0.0,0.3
1635749247.292583,0.0,0.3
1635749247.7950883,0.0,0.3
1635749248.296584,0.0,0.3
1635749248.7980447,0.0,0.3
1635749249.2995849,0.0,0.3
1635749249.8011415,0.0,0.3
1635749250.30278,0.0,0.3
1635749250.8045044,0.3,0.0
1635749251.3062975,0.3,0.0
1635749251.8079057,0.3,0.0
1635749252.3095865,0.3,0.0
1635749252.8113213,0.3,0.0
1635749253.32055,0.3,0.0
1635749253.8224254,0.3,0.0
1635749254.3239594,0.3,0.0
1635749254.8255546,0.3,0.0
1635749255.3281672,0.3,0.0
1635749255.8297248,0.18,0.3
1635749256.3312416,0.0375,0.3
1635749256.8328402,0.0375,0.3
1635749257.3345518,0.18,0.3
1635749257.8367162,0.135,0.3
1635749258.3385139,0.18,0.3
1635749258.840352,0.135,0.3
1635749259.3427567,0.18,0.3
1635749259.84624,0.18,0.3
1635749260.348399,0.18,0.3
1635749260.8508081,0.18,0.3
1635749261.3533032,0.18,0.3
1635749261.8549588,0.18,0.3
1635749262.3566701,0.3,0.3
1635749262.8582413,0.3,0.3
1635749263.3602076,0.3,0.3
1635749263.861739,0.3,0.3
1635749264.3636465,0.3,0.3
1635749264.8654406,0.3,0.3
1635749265.367228,0.3,0.3
1635749265.8689237,0.3,0.3
1635749266.3756607,0.3,0.3
1635749266.8784156,0.3,0.3
1635749267.3806627,0.3,0.3
1635749267.8830423,0.3,0.3
1635749268.3854785,0.3,0.3
1635749268.8880112,0.3,0.3
1635749269.3917034,0.3,0.3
1635749269.8944004,0.3,0.3
1635749270.3962622,0.3,0.3
1635749270.8979297,0.3,0.3
1635749271.4002867,0.3,0.3
1635749271.9020152,0.3,0.3
1635749272.4039614,0.3,0.3
1635749272.9057171,0.3,0.3
1635749273.4076016,0.3,0.3
1635749273.9096458,0.3,0.3
1635749274.4126277,0.3,0.3
1635749274.914398,0.3,0.3
1635749275.4161434,0.3,0.3
1635749275.9177506,0.3,0.3
