1635749087.7546475,11,50,71,75,76,81.57894736842107,5.298565069899935
1635749087.7546475,16,209,71,80,77,80.51948051948054,21.189383845645846
1635749087.7546475,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749087.7546475,10,-27,72,76,76,81.57894736842107,-2.8670143121816682
1635749089.20911,16,209,71,80,77,80.51948051948054,21.189383845645846
1635749089.20911,12,129,71,79,76,81.57894736842107,13.456406039455286
1635749089.20911,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749089.7658846,10,-27,72,74,76,81.57894736842107,-2.8670143121816682
1635749089.7658846,16,209,71,80,76,81.57894736842107,21.189383845645846
1635749089.7658846,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749089.7658846,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749090.253444,16,209,71,80,77,80.51948051948054,21.189383845645846
1635749090.253444,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749090.253444,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749090.253444,10,-27,72,74,76,81.57894736842107,-2.8670143121816682
1635749090.7025993,10,-27,72,74,76,81.57894736842107,-2.8670143121816682
1635749090.7025993,16,209,71,80,77,80.51948051948054,21.189383845645846
1635749090.7025993,12,129,71,79,76,81.57894736842107,13.456406039455286
1635749090.7025993,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749091.2478628,11,50,71,75,76,81.57894736842107,5.298565069899935
1635749091.2478628,16,209,71,81,76,81.57894736842107,21.189383845645846
1635749091.2478628,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749091.8039138,16,209,71,80,77,80.51948051948054,21.189383845645846
1635749091.8039138,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749091.8039138,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749091.8039138,10,-27,72,75,76,81.57894736842107,-2.8670143121816682
1635749092.3727262,16,208,71,81,76,81.57894736842107,21.096936185976894
1635749092.3727262,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749092.3727262,11,50,71,75,76,81.57894736842107,5.298565069899935
1635749092.3727262,10,-27,72,74,76,81.57894736842107,-2.8670143121816682
1635749092.943502,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749092.943502,16,208,71,81,77,80.51948051948054,21.096936185976894
1635749092.943502,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749092.943502,10,-27,72,75,76,81.57894736842107,-2.8670143121816682
1635749093.489291,16,209,71,80,76,81.57894736842107,21.189383845645846
1635749093.489291,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749093.489291,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749094.0884304,16,209,71,80,77,80.51948051948054,21.189383845645846
1635749094.0884304,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749094.0884304,11,50,71,75,76,81.57894736842107,5.298565069899935
1635749094.0884304,10,-27,72,75,76,81.57894736842107,-2.8670143121816682
1635749094.6150827,16,209,71,80,77,80.51948051948054,21.189383845645846
1635749094.6150827,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749094.6150827,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749095.1139586,16,209,71,80,76,81.57894736842107,21.189383845645846
1635749095.1139586,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749095.1139586,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749095.624333,16,208,71,81,77,80.51948051948054,21.096936185976894
1635749095.624333,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749095.624333,10,-27,72,75,76,81.57894736842107,-2.8670143121816682
1635749096.2776856,16,208,71,81,77,80.51948051948054,21.096936185976894
1635749096.2776856,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749096.2776856,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749096.8070536,16,209,71,80,76,81.57894736842107,21.189383845645846
1635749096.8070536,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749096.8070536,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749097.296996,10,-27,72,76,76,81.57894736842107,-2.8670143121816682
1635749097.296996,16,209,71,80,76,81.57894736842107,21.189383845645846
1635749097.296996,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749097.296996,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749097.8122976,10,-27,72,75,76,81.57894736842107,-2.8670143121816682
1635749097.8122976,16,208,71,81,76,81.57894736842107,21.096936185976894
1635749097.8122976,12,129,71,79,76,81.57894736842107,13.456406039455286
1635749097.8122976,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749098.3755393,16,208,71,81,76,81.57894736842107,21.096936185976894
1635749098.3755393,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749098.940811,12,129,71,78,77,80.51948051948054,13.456406039455286
1635749098.940811,10,-27,72,76,76,81.57894736842107,-2.8670143121816682
1635749098.940811,16,208,71,81,77,80.51948051948054,21.096936185976894
1635749098.940811,11,50,71,75,76,81.57894736842107,5.298565069899935
1635749099.5294764,10,-27,72,74,76,81.57894736842107,-2.8670143121816682
1635749099.5294764,16,208,71,81,76,81.57894736842107,21.096936185976894
1635749099.5294764,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749099.5294764,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749100.0258691,16,209,71,80,76,81.57894736842107,21.189383845645846
1635749100.0258691,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749100.0258691,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749100.5511405,12,129,71,78,77,80.51948051948054,13.456406039455286
1635749100.5511405,10,-27,72,74,76,81.57894736842107,-2.8670143121816682
1635749100.5511405,16,209,71,82,76,81.57894736842107,21.189383845645846
1635749100.5511405,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749101.053328,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749101.053328,16,208,71,81,77,80.51948051948054,21.096936185976894
1635749101.053328,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749101.5567386,10,-28,72,75,77,80.51948051948054,-2.9730129222649775
1635749101.5567386,16,208,71,81,76,81.57894736842107,21.096936185976894
1635749101.5567386,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749101.5567386,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749101.9581997,16,209,71,80,77,80.51948051948054,21.189383845645846
1635749101.9581997,12,129,71,78,77,80.51948051948054,13.456406039455286
1635749101.9581997,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749102.461261,16,208,71,81,76,81.57894736842107,21.096936185976894
1635749102.461261,12,129,71,78,77,80.51948051948054,13.456406039455286
1635749102.461261,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749103.0784748,10,-27,72,75,76,81.57894736842107,-2.8670143121816682
1635749103.0784748,16,208,71,81,77,80.51948051948054,21.096936185976894
1635749103.0784748,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749103.0784748,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749103.6069596,16,208,71,81,76,81.57894736842107,21.096936185976894
1635749103.6069596,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749103.6069596,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749104.0815165,16,209,71,80,76,81.57894736842107,21.189383845645846
1635749104.0815165,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749104.0815165,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749104.6334157,16,209,71,80,76,81.57894736842107,21.189383845645846
1635749104.6334157,12,129,71,79,76,81.57894736842107,13.456406039455286
1635749105.3271718,10,-27,72,75,76,81.57894736842107,-2.8670143121816682
1635749105.3271718,16,209,71,80,77,80.51948051948054,21.189383845645846
1635749105.3271718,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749105.3271718,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749105.8484623,11,50,71,75,76,81.57894736842107,5.298565069899935
1635749105.8484623,16,209,71,80,76,81.57894736842107,21.189383845645846
1635749105.8484623,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749105.8484623,10,-27,72,75,76,81.57894736842107,-2.8670143121816682
1635749106.4400804,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749106.4400804,11,50,71,75,76,81.57894736842107,5.298565069899935
1635749106.4400804,16,208,71,81,77,80.51948051948054,21.096936185976894
1635749107.0325892,10,-27,71,75,75,82.66666666666669,-2.8670143121816682
1635749107.0325892,16,208,71,81,76,81.57894736842107,21.096936185976894
1635749107.0325892,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749107.0325892,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749107.5827124,16,209,71,80,77,80.51948051948054,21.189383845645846
1635749107.5827124,12,129,71,79,77,80.51948051948054,13.456406039455286
1635749107.5827124,11,50,71,75,76,81.57894736842107,5.298565069899935
1635749108.081528,16,208,71,81,76,81.57894736842107,21.096936185976894
1635749108.081528,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749108.081528,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749108.5903184,10,-27,72,76,76,81.57894736842107,-2.8670143121816682
1635749108.5903184,16,209,71,80,76,81.57894736842107,21.189383845645846
1635749108.5903184,12,129,71,79,76,81.57894736842107,13.456406039455286
1635749108.5903184,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749109.146308,16,208,71,81,77,80.51948051948054,21.096936185976894
1635749109.146308,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749109.146308,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749109.6851802,10,-27,72,75,76,81.57894736842107,-2.8670143121816682
1635749109.6851802,16,208,71,81,76,81.57894736842107,21.096936185976894
1635749109.6851802,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749109.6851802,11,50,71,75,76,81.57894736842107,5.298565069899935
1635749110.1800673,10,-27,72,76,76,81.57894736842107,-2.8670143121816682
1635749110.1800673,16,209,71,80,77,80.51948051948054,21.189383845645846
1635749110.1800673,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749110.1800673,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749110.6689847,16,208,71,81,76,81.57894736842107,21.096936185976894
1635749110.6689847,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749110.6689847,11,50,71,75,76,81.57894736842107,5.298565069899935
1635749111.2107067,16,208,71,81,76,81.57894736842107,21.096936185976894
1635749111.2107067,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749111.2107067,11,51,70,76,75,82.66666666666669,5.403915134496321
1635749111.7410133,10,-27,71,75,75,82.66666666666669,-2.8670143121816682
1635749111.7410133,16,209,71,80,77,80.51948051948054,21.189383845645846
1635749111.7410133,12,129,71,78,77,80.51948051948054,13.456406039455286
1635749111.7410133,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749112.2182817,16,208,71,81,76,81.57894736842107,21.096936185976894
1635749112.2182817,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749112.2182817,11,50,71,75,76,81.57894736842107,5.298565069899935
1635749112.835554,16,209,71,81,76,81.57894736842107,21.189383845645846
1635749112.835554,12,129,71,78,77,80.51948051948054,13.456406039455286
1635749112.835554,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749113.2201905,10,-28,72,75,76,81.57894736842107,-2.9730129222649775
1635749113.2201905,16,208,71,81,77,80.51948051948054,21.096936185976894
1635749113.2201905,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749113.2201905,11,50,70,75,75,82.66666666666669,5.298565069899935
1635749113.7844465,16,209,71,80,77,80.51948051948054,21.189383845645846
1635749113.7844465,12,129,71,78,77,80.51948051948054,13.456406039455286
1635749113.7844465,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749114.2989116,16,209,71,80,76,81.57894736842107,21.189383845645846
1635749114.2989116,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749114.2989116,11,50,71,75,76,81.57894736842107,5.298565069899935
1635749114.7690191,16,209,71,80,76,81.57894736842107,21.189383845645846
1635749114.7690191,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749114.7690191,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749115.1615062,10,-27,71,75,75,82.66666666666669,-2.8670143121816682
1635749115.1615062,16,208,71,81,77,80.51948051948054,21.096936185976894
1635749115.1615062,12,129,71,78,77,80.51948051948054,13.456406039455286
1635749115.1615062,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749115.6595886,10,-27,71,75,75,82.66666666666669,-2.8670143121816682
1635749115.6595886,16,208,71,81,77,80.51948051948054,21.096936185976894
1635749115.6595886,12,129,71,78,77,80.51948051948054,13.456406039455286
1635749115.6595886,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749116.1179938,10,-27,71,75,75,82.66666666666669,-2.8670143121816682
1635749116.1179938,16,208,71,81,76,81.57894736842107,21.096936185976894
1635749116.1179938,12,129,71,78,77,80.51948051948054,13.456406039455286
1635749116.7242434,10,-27,72,76,76,81.57894736842107,-2.8670143121816682
1635749116.7242434,16,209,71,81,77,80.51948051948054,21.189383845645846
1635749116.7242434,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749116.7242434,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749117.2159052,10,-27,71,75,75,82.66666666666669,-2.8670143121816682
1635749117.2159052,16,208,71,81,76,81.57894736842107,21.096936185976894
1635749117.2159052,12,129,71,79,77,80.51948051948054,13.456406039455286
1635749117.2159052,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749117.7421427,16,208,71,81,77,80.51948051948054,21.096936185976894
1635749117.7421427,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749118.3046849,10,-27,71,75,75,82.66666666666669,-2.8670143121816682
1635749118.3046849,16,208,71,81,77,80.51948051948054,21.096936185976894
1635749118.3046849,12,129,71,78,76,81.57894736842107,13.456406039455286
1635749118.3046849,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749118.7810185,16,209,71,80,76,81.57894736842107,21.189383845645846
1635749118.7810185,12,129,71,78,77,80.51948051948054,13.456406039455286
1635749118.7810185,11,51,71,76,76,81.57894736842107,5.403915134496321
1635749119.309907,10,-27,71,75,75,82.66666666666669,-2.8670143121816682
