1635749121.22416735,-0.00475800,-0.01854400,1.03968400,-0.21929078,0.23961108,-0.09163000,0.81250750,0.28022750,0.76600409,-0.19628764,0.37357498
1635749121.28636122,-0.00427000,-0.01769000,1.03614600,0.16078760,0.06612064,-0.05663000,0.39250750,0.31522750,0.76600409,-0.19628764,0.37357498
1635749121.34855604,-0.00414800,-0.01805600,1.03700000,0.07308233,0.00539183,0.01337000,0.39250750,0.38522750,0.76468869,-0.19657995,0.36889798
1635749121.41145515,-0.00524600,-0.01805600,1.03565800,0.16647138,0.01926891,0.08337000,0.11250750,-0.03477250,0.76468869,-0.19657995,0.36889798
1635749121.47423363,-0.00500200,-0.01793400,1.03651200,-0.06170624,0.04582249,-0.05663000,0.39250750,0.17522750,0.76980415,-0.20096463,0.36831336
1635749121.53638649,-0.00439200,-0.01708000,1.03651200,0.09111040,-0.02773893,-0.23163000,0.70750750,0.35022750,0.76600409,-0.19234142,0.36919030
1635749121.59872556,-0.00427000,-0.01756800,1.03651200,0.01658043,-0.03611752,-0.02163000,0.49750750,0.24522750,0.76600409,-0.19234142,0.36919030
1635749121.66110301,-0.00475800,-0.01866600,1.03700000,-0.04846484,-0.00808029,0.18837000,0.32250750,0.03522750,0.76454253,-0.19921076,0.36539024
1635749121.72337103,-0.00622200,-0.01781200,1.03797600,0.00085297,0.08563108,-0.05663000,0.18250750,0.10522750,0.77316574,-0.19687226,0.36992108
1635749121.78638005,-0.00585600,-0.01793400,1.03675600,-0.00705204,-0.00158355,-0.09163000,0.46250750,0.31522750,0.77316574,-0.19687226,0.36992108
1635749121.85152912,-0.00512400,-0.01805600,1.03639000,0.31165697,-0.10988472,-0.19663000,0.49750750,0.35022750,0.77024262,-0.19847998,0.37021339
1635749121.91421747,-0.00402600,-0.01732400,1.03553600,0.11145531,-1.79140308,-0.40663000,0.95250750,0.45522750,0.77024262,-0.19847998,0.37021339
1635749121.97608638,-0.00414800,-0.01683600,1.03456000,0.05284093,-0.04183735,-0.09163000,0.60250750,0.24522750,0.77155802,-0.19628764,0.36948261
1635749122.03788424,-0.00524600,-0.01976400,1.03773200,-0.10712743,-0.03551857,-0.30163000,1.05750750,0.63022750,0.76921953,-0.19745688,0.36962876
1635749122.10068178,-0.00475800,-0.01659200,1.03126600,0.06220778,-0.05435988,0.29337000,-0.23749250,-0.06977250,0.76921953,-0.19745688,0.36962876
1635749122.16254616,-0.00646600,-0.01647000,1.02797200,0.05926370,0.06191504,-0.09163000,0.49750750,0.38522750,0.77155802,-0.19862613,0.37415960
1635749122.22448659,-0.00402600,-0.01708000,1.03639000,0.19782718,-0.26445515,-0.09163000,0.49750750,0.21022750,0.77155802,-0.19862613,0.36582871
1635749122.28653097,-0.00622200,-0.01708000,1.03529200,-0.20253627,0.07061502,0.01337000,0.53250750,0.14022750,0.77038878,-0.19760304,0.36582871
1635749122.34978461,-0.00500200,-0.01659200,1.03626800,-0.01912454,-0.13659758,-0.09163000,0.32250750,0.84022750,0.76629640,-0.19804151,0.37211342
1635749122.41288757,-0.00524600,-0.01756800,1.03724400,-0.01867773,0.45362416,0.15337000,0.00750750,-0.06977250,0.76629640,-0.19804151,0.37211342
1635749122.47522545,-0.00549000,-0.01720200,1.03602400,-0.06425652,0.03112031,-0.09163000,0.53250750,0.28022750,0.76892721,-0.19789535,0.37050570
1635749122.53709054,-0.00500200,-0.01793400,1.03736600,0.00161630,0.00274034,0.18837000,-0.06249250,0.03522750,0.77009646,-0.19599532,0.37035954
1635749122.59956551,-0.00402600,-0.01866600,1.03712200,-0.04713232,-0.04885273,0.04837000,0.32250750,0.03522750,0.77009646,-0.19599532,0.37035954
1635749122.66158557,-0.00451400,-0.01988600,1.03761000,-0.11399280,-0.07590370,-0.05663000,0.35750750,0.17522750,0.77009646,-0.20154925,0.37167495
1635749122.72455478,-0.00475800,-0.01720200,1.03931800,0.03572366,-0.15691170,-0.16163000,0.42750750,0.17522750,0.77009646,-0.20154925,0.37167495
1635749122.78822875,-0.00427000,-0.01805600,1.03724400,-0.02303552,-0.03310467,0.25837000,-0.27249250,-0.20977250,0.77521193,-0.19453376,0.36992108
1635749122.85074615,-0.00585600,-0.01720200,1.03565800,0.03237945,-0.03503628,-0.02163000,0.32250750,0.03522750,0.76746565,-0.20169541,0.36582871
1635749122.91290569,-0.00524600,-0.01586000,1.03016800,-0.04731112,-0.10162525,-0.19663000,0.56750750,0.35022750,0.76746565,-0.20169541,0.36582871
1635749122.97502780,-0.00366000,-0.01805600,1.04371000,0.04643386,0.16402885,-0.09163000,0.35750750,0.10522750,0.77009646,-0.20651856,0.37182110
1635749123.03782511,-0.00475800,-0.01915400,1.03724400,0.08099268,-0.07582317,0.08337000,0.07750750,-0.45477250,0.76673487,-0.19745688,0.36261327
1635749123.10035586,-0.00378200,-0.01744600,1.02687400,0.22428016,-0.24480930,-0.09163000,0.74250750,0.45522750,0.76673487,-0.19745688,0.36261327
1635749123.16511059,-0.00390400,-0.01817800,1.03712200,-0.03068455,-0.08057166,0.01337000,0.67250750,0.31522750,0.76673487,-0.19891844,0.36173633
1635749123.22813773,-0.00488000,-0.01720200,1.03565800,0.03237899,-0.04178466,0.15337000,-0.09749250,-0.03477250,0.76673487,-0.19891844,0.36173633
1635749123.29139042,-0.00353800,-0.01891000,1.03797600,0.01933677,-0.06887433,0.01337000,0.32250750,0.21022750,0.77155802,-0.19950307,0.37269804
1635749123.36422610,-0.00500200,-0.01842200,1.03553600,-0.03701479,0.00597050,-0.09163000,0.56750750,0.24522750,0.76819643,-0.19672610,0.36758258
1635749123.43682647,-0.00500200,-0.01659200,1.03785400,0.06122978,0.00693059,0.11837000,0.25250750,0.00022750,0.76819643,-0.19672610,0.36758258
1635749123.50003648,-0.00549000,-0.01878800,1.03578000,-0.05435168,0.03215316,0.04837000,0.39250750,0.21022750,0.76527331,-0.19716457,0.36889798
1635749123.56228876,-0.00463600,-0.01854400,1.03578000,-0.05184277,-0.01229658,-0.16163000,0.74250750,0.42022750,0.76615025,-0.20008769,0.37167495
1635749123.62593675,-0.00488000,-0.01964200,1.03724400,0.16996197,0.00008979,0.04837000,-0.02749250,-0.03477250,0.76615025,-0.20008769,0.37167495
1635749123.68882370,-0.00500200,-0.01866600,1.03565800,-0.03380729,0.00328173,0.15337000,0.04250750,-0.06977250,0.76775797,-0.19453376,0.37430576
1635749123.75139952,-0.00561200,-0.01695800,1.03712200,0.05169948,0.03727100,-0.19663000,0.74250750,0.35022750,0.76629640,-0.19979538,0.37123648
1635749123.81365466,-0.00378200,-0.01817800,1.03590200,-0.02564423,-0.06119220,-0.12663000,0.81250750,0.52522750,0.76629640,-0.19979538,0.37123648
1635749123.87630320,-0.00414800,-0.01878800,1.03748800,-0.05350485,-0.06240425,-0.23163000,0.84750750,0.35022750,0.76425022,-0.20008769,0.36626717
1635749123.93921590,-0.00451400,-0.01769000,1.03480400,0.00722885,-0.05568926,-0.02163000,0.21750750,0.10522750,0.76921953,-0.20505700,0.37138264
1635749124.01208520,-0.00475800,-0.01866600,1.03614600,-0.04579710,-0.00876020,-0.26663000,0.88250750,0.49022750,0.76921953,-0.20505700,0.37138264
1635749124.08509302,-0.00463600,-0.01830000,1.03675600,0.16502072,-0.01405496,-0.05663000,0.49750750,0.49022750,0.76731950,-0.20052616,0.37225957
1635749124.15049314,-0.00610000,-0.01756800,1.04297800,0.05247211,0.13083106,-0.12663000,0.77750750,0.17522750,0.76731950,-0.20052616,0.37167495
1635749124.21357059,-0.00622200,-0.01683600,1.02516600,0.13853597,0.08328653,-8.87663000,0.98750750,0.49022750,0.76761181,-0.20038001,0.37167495
1635749124.27637959,-0.00378200,-0.01927600,1.03773200,-0.05997560,0.13284985,0.01337000,0.28750750,0.17522750,0.76395791,-0.19760304,0.37372113
1635749124.33840537,-0.00427000,-0.01720200,1.03724400,0.10421950,-0.04792355,-0.12663000,0.39250750,0.07022750,0.76395791,-0.19760304,0.37372113
1635749124.40025258,-0.00488000,-0.01842200,1.03541400,0.00619830,-0.00151900,0.04837000,0.21750750,0.17522750,0.76644256,-0.20271850,0.37065186
1635749124.46181941,-0.00451400,-0.01903200,1.03578000,-0.06870489,-0.02157667,-0.02163000,0.53250750,0.10522750,0.77243496,-0.19950307,0.36685180
1635749124.52332616,-0.00597800,-0.01695800,1.03151000,-0.01210202,-0.28478294,-0.05663000,0.60250750,0.21022750,0.77243496,-0.19950307,0.36685180
1635749124.58490014,-0.00366000,-0.01561600,1.03663400,0.03102319,0.01731878,-0.05663000,0.21750750,0.10522750,0.77111956,-0.19994154,0.37123648
1635749124.64634252,-0.00329400,-0.01769000,1.03748800,0.00917487,-0.08973023,-0.02163000,0.46250750,0.14022750,0.77111956,-0.19994154,0.37123648
1635749124.70777822,-0.00427000,-0.01817800,1.03102200,-0.01343327,0.07244616,0.01337000,0.28750750,-0.10477250,0.76571178,-0.19950307,0.36670564
1635749124.77789712,-0.00719800,-0.01647000,1.03443800,-0.29769416,0.12463921,-0.02163000,0.35750750,0.28022750,0.76278866,-0.19877229,0.36568255
1635749124.84083152,-0.00512400,-0.01817800,1.03639000,-0.16233683,0.01195098,0.11837000,0.14750750,0.10522750,0.76278866,-0.19877229,0.36568255
1635749124.90237260,-0.00646600,-0.01805600,1.03565800,-0.01719952,0.08727245,0.01337000,0.14750750,0.21022750,0.76819643,-0.19891844,0.37182110
1635749124.96425080,-0.00500200,-0.01537200,1.03309600,0.13148546,-0.04797468,-0.05663000,0.35750750,0.00022750,0.76878106,-0.20228004,0.36612102
1635749125.02652597,-0.00439200,-0.01854400,1.04041600,0.00315661,0.07135980,-0.02163000,0.70750750,0.31522750,0.76878106,-0.20228004,0.36612102
1635749125.08936977,-0.00463600,-0.01842200,1.02858200,0.08018238,-0.10815229,0.01337000,0.14750750,-0.13977250,0.76556562,-0.20052616,0.36582871
1635749125.15084291,-0.00500200,-0.01695800,1.03675600,-0.08653460,0.11250777,0.04837000,0.21750750,0.21022750,0.76556562,-0.20052616,0.36582871
1635749125.21239543,-0.00500200,-0.01830000,1.03504800,-0.01197258,0.00652991,0.18837000,-0.02749250,0.03522750,0.76512716,-0.19584917,0.36714411
1635749125.27682519,-0.00378200,-0.01659200,1.03687800,0.19115419,0.00657814,-0.05663000,0.46250750,0.24522750,0.76892721,-0.19628764,0.36919030
1635749125.34056520,-0.00475800,-0.01866600,1.03382800,-0.07069741,-0.10222696,0.04837000,0.46250750,0.10522750,0.76892721,-0.19628764,0.36919030
1635749125.40216088,-0.00451400,-0.01793400,1.03626800,0.21194933,0.16216376,0.18837000,0.07750750,-0.06977250,0.76600409,-0.19526454,0.37415960
1635749125.46491647,-0.00573400,-0.01793400,1.03687800,-0.17548642,0.04742389,0.18837000,0.21750750,0.07022750,0.76600409,-0.19526454,0.37415960
1635749125.52638578,-0.00463600,-0.01854400,1.03504800,-0.04027169,-0.01518891,0.15337000,0.11250750,0.03522750,0.76863490,-0.19979538,0.37240573
1635749125.58945823,-0.00427000,-0.01854400,1.03687800,-0.04523524,-0.03426020,0.22337000,0.04250750,-0.13977250,0.77199649,-0.19979538,0.36655949
1635749125.65196300,-0.00439200,-0.01781200,1.03748800,0.00038038,-0.02871872,-0.05663000,0.42750750,0.28022750,0.77199649,-0.19979538,0.36655949
1635749125.71358204,-0.00610000,-0.01708000,1.03663400,-0.11502386,-0.04201123,0.01337000,0.60250750,0.35022750,0.77477346,-0.19950307,0.36948261
1635749125.77512908,-0.00329400,-0.01927600,1.03590200,-0.15624915,0.15378911,0.01337000,0.49750750,0.31522750,0.77535808,-0.19818766,0.37123648
1635749125.84553838,-0.00512400,-0.01891000,1.03468200,-0.06603595,0.01326604,-0.12663000,0.53250750,0.31522750,0.77535808,-0.19818766,0.37123648
1635749125.90753007,-0.00427000,-0.01817800,1.03578000,-0.02147235,0.06614325,-0.05663000,0.18250750,0.10522750,0.77521193,-0.19950307,0.36845951
1635749125.97036862,-0.00561200,-0.01695800,1.02931400,0.04009032,-0.09469004,-0.30163000,0.70750750,0.52522750,0.77521193,-0.19950307,0.36845951
1635749126.03287220,-0.00414800,-0.01756800,1.03748800,0.01385565,0.02517340,0.15337000,0.18250750,0.07022750,0.76644256,-0.20038001,0.36085940
1635749126.09540367,-0.00402600,-0.01830000,1.03456000,0.00434354,-0.21043158,-0.02163000,-0.93749250,-0.48977250,0.76878106,-0.19731073,0.36509792
1635749126.15786338,-0.00500200,-0.01744600,1.03480400,-0.12370045,0.13398471,0.01337000,0.46250750,0.38522750,0.76878106,-0.19731073,0.36509792
1635749126.22061086,-0.00475800,-0.01708000,1.03382800,0.19968863,-0.04136834,-0.12663000,0.81250750,0.31522750,0.76395791,-0.20038001,0.36465946
1635749126.28515434,-0.00280600,-0.01720200,1.03382800,0.00101314,0.04942893,0.25837000,0.11250750,-0.13977250,0.77024262,-0.20359544,0.36509792
1635749126.34726024,-0.02708400,-0.05624200,1.02114000,-2.16856567,-0.09352206,-1.03663000,1.02250750,-1.64477250,0.77024262,-0.20359544,0.36509792
1635749126.41090870,-0.01866600,-0.01268800,1.02272600,0.27322447,0.41899222,1.48337000,-0.83249250,-11.12977250,0.80692780,-0.26878106,0.39067524
1635749126.47322774,-0.00744200,-0.04733600,1.01345400,-1.69025327,-0.27123187,-0.68663000,0.77750750,-10.56977250,0.80692780,-0.26878106,0.39067524
1635749126.53535032,0.00012200,-0.00780800,1.03870800,-0.43564924,-0.76905658,0.29337000,-0.72749250,-11.37477250,0.79479684,-0.17553347,0.41376790
1635749126.59752679,0.01293200,-0.03977200,1.01516200,0.12888049,0.71957706,-1.38663000,0.60250750,-11.79477250,0.75869629,-0.20871090,0.38629056
1635749126.65951085,0.02488800,-0.02171600,1.06811000,0.23356859,-1.60242725,-0.16163000,0.25250750,-11.54977250,0.75869629,-0.20871090,0.38629056
1635749126.72237921,0.01769000,-0.02379000,1.07201400,0.57669670,-1.20859781,-1.10663000,0.88250750,-11.75977250,0.77521193,-0.21777258,0.36685180
1635749126.78465033,0.01122400,-0.01390800,1.05371400,0.39618424,-0.89277993,-0.30163000,0.91750750,-12.49477250,0.77521193,-0.21777258,0.40426776
1635749126.84917736,0.01586000,-0.02659600,1.01223400,0.65351519,-1.47602898,0.29337000,-0.44749250,-11.54977250,0.80985092,-0.18912599,0.38395206
1635749126.91197324,0.01683600,-0.00829600,1.02345800,0.71857976,-0.78837134,-0.65163000,1.26750750,-12.07477250,0.80970476,-0.16924876,0.38336744
1635749126.97488570,-0.00085400,-0.02427800,1.04773600,-1.01815479,-0.37232782,1.69337000,0.63750750,-12.28477250,0.80970476,-0.16924876,0.38336744
1635749127.03685284,-0.00048800,-0.05575400,1.07018400,-1.54616713,-0.24529037,-1.35163000,0.77750750,-12.45977250,0.77608886,-0.19351067,0.37956738
1635749127.09912539,-0.00890600,-0.03574600,1.03175400,-0.03129081,0.21633188,0.08337000,0.11250750,-13.85977250,0.75928091,-0.21119556,0.38672903
1635749127.16303492,-0.01939800,-0.00695400,1.02772800,1.05042366,0.79238677,1.58837000,0.56750750,-12.45977250,0.75928091,-0.21119556,0.38672903
1635749127.22600579,-0.00646600,-0.01769000,1.04895600,-1.98969114,-0.27806476,-0.30163000,0.04250750,-12.24977250,0.74685764,-0.18094125,0.36831336
1635749127.29069424,-0.01268800,-0.02086200,1.06103400,-0.14228300,0.71667828,0.18837000,0.74250750,-11.51477250,0.74685764,-0.18094125,0.36831336
1635749127.35281563,-0.01305400,-0.01061400,1.04871200,0.54405984,0.22198102,-0.23163000,1.68750750,-8.43477250,0.76001169,-0.15580240,0.37825197
1635749127.41457391,0.05136200,-0.04501800,1.02907000,0.22983843,-2.08694025,2.39337000,1.61750750,-9.76477250,0.73574978,-0.12379421,0.40119848
1635749127.47629619,0.02391200,-0.03086600,1.04029400,-0.75940963,-1.62173644,-0.54663000,1.05750750,-1.92477250,0.73574978,-0.12379421,0.40119848
1635749127.53839779,0.00866200,-0.04306600,0.99869200,0.31189532,-0.76314390,-2.05163000,0.91750750,-1.01477250,0.79362759,-0.17465653,0.40704472
1635749127.60110092,0.00500200,-0.02745000,1.06420600,-0.53823674,-0.54857682,0.25837000,0.67250750,-0.17477250,0.75752704,-0.15054078,0.40748319
1635749127.66294551,0.00024400,-0.01085800,1.03504800,0.38294749,0.26224134,0.46837000,0.35750750,-0.76977250,0.75752704,-0.15054078,0.40748319
1635749127.72478247,0.00561200,-0.00915000,1.00479200,-0.86944827,-0.97977913,0.88837000,0.98750750,0.45522750,0.77579655,-0.13884829,0.41362175
1635749127.78662896,-0.00646600,-0.01891000,1.05737400,0.69166889,0.08902400,0.43337000,0.25250750,-0.94477250,0.77579655,-0.13884829,0.41362175
1635749127.84863567,-0.01061400,-0.00024400,1.02321400,4.45652341,0.32079601,0.08337000,-0.13249250,0.03522750,0.78178895,-0.14323297,0.40689857
1635749127.91094947,0.00451400,-0.02562000,1.02382400,-0.44100929,-0.52227128,1.23837000,-0.02749250,3.81522750,0.76819643,-0.16793335,0.38833674
1635749127.97320437,-0.01244400,-0.00048800,1.00198600,0.95689022,0.01291062,0.29337000,-0.09749250,-0.55977250,0.76819643,-0.16793335,0.38833674
1635749128.03550148,-0.00170800,0.01720200,1.03456000,1.93653377,-0.49416700,-0.82663000,-0.23749250,8.15522750,0.75650395,-0.14410991,0.40251388
1635749128.09777856,-0.01378600,0.02976800,1.01284400,1.16336854,0.57757935,0.15337000,-0.51749250,6.68522750,0.75650395,-0.14410991,0.40251388
1635749128.16013026,-0.01329800,-0.00683200,1.01516200,0.88060104,0.90704346,-0.26663000,0.00750750,7.38522750,0.76045016,-0.15039462,0.41596025
1635749128.22303963,-0.00268400,-0.01842200,1.05151800,-0.13263710,0.36679144,0.74837000,0.18250750,7.03522750,0.75811166,-0.17904122,0.40061386
1635749128.28680873,-0.00658800,-0.00134200,1.04566200,-0.57987233,0.14306672,0.78337000,-0.20249250,7.35022750,0.75811166,-0.17904122,0.40061386
1635749128.34989882,-0.00170800,-0.04367600,1.02089600,-1.46555739,0.50856576,-1.10663000,0.46250750,7.42022750,0.77755042,-0.20534931,0.40572932
1635749128.41184235,-0.00878400,-0.00414800,1.01735800,0.99769270,-0.61476882,-0.26663000,0.00750750,4.44522750,0.78266589,-0.23238819,0.43978369
1635749128.47390771,0.00695400,-0.02830400,1.05493400,-0.27179154,-0.40771486,0.04837000,-0.48249250,5.74022750,0.78266589,-0.23238819,0.43978369
1635749128.53567457,0.00732000,-0.03513600,1.04432000,-0.73326619,-0.65998061,-0.47663000,-0.06249250,6.61522750,0.77082724,-0.18810289,0.42662964
1635749128.59816504,0.00170800,-0.01512800,1.03053400,0.14232639,-0.36625067,0.39837000,0.56750750,5.70522750,0.77082724,-0.18810289,0.42662964
1635749128.66108084,-0.00183000,-0.00439200,1.02211600,0.74185827,-0.17036003,-1.21163000,-0.02749250,6.02022750,0.78193511,-0.19424145,0.42882198
1635749128.72261262,0.03074400,-0.01403000,1.04932200,0.21793777,-0.64423868,-0.09163000,-0.37749250,7.10522750,0.79201988,-0.17933353,0.44752996
1635749128.78503084,-0.00744200,-0.01525000,1.05286000,0.15415518,0.27974198,1.30837000,0.25250750,5.42522750,0.79201988,-0.17933353,0.44752996
1635749128.84740520,-0.00707600,-0.01390800,1.02955800,-1.20102653,0.40039959,-7.54663000,1.93250750,3.95522750,0.79011985,-0.21382637,0.43876060
1635749128.91030574,-0.00305000,0.02659600,1.02968000,1.46592940,-0.39342216,2.70837000,1.23250750,-2.13477250,0.79011985,-0.21382637,0.43876060
1635749128.97305655,0.00146400,-0.02330200,1.04114800,-0.09684614,-0.29808239,0.64337000,-0.06249250,0.14022750,0.79391991,-0.22171880,0.43729904
1635749129.03527975,0.00451400,0.00451400,1.00503600,1.19863569,-0.80448664,0.36337000,-0.34249250,0.17522750,0.77711196,-0.19994154,0.42662964
1635749129.09778786,-0.01110200,-0.01878800,1.04273400,0.90264691,0.33856239,0.15337000,0.74250750,-1.29477250,0.77711196,-0.19994154,0.42662964
